CONVEYOR:15	OPERATION_MODE	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02C8
CONVEYOR:15	PALLET_EXIST_FLAG_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02D0
CONVEYOR:15	PALLET_EXIST_FLAG_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02D1
CONVEYOR:15	PALLET_EXIST_FLAG_03	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02D2
CONVEYOR:15	PALLET_EXIST_FLAG_04	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02D3
CONVEYOR:15	PALLET_EXIST_FLAG_05	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02D4
CONVEYOR:15	PALLET_EXIST01	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0140,LENGTH=2
CONVEYOR:15	PALLET_EXIST02	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0142,LENGTH=2
CONVEYOR:15	PALLET_EXIST03	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0144,LENGTH=2
CONVEYOR:15	PALLET_EXIST04	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0146,LENGTH=2
CONVEYOR:15	PALLET_EXIST05	IN_OUT	String	F	DEVICE_TYPE=R,ADDRESS_NO=0148,LENGTH=2
CONVEYOR:15	UNLOAD_COMPLETE_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02C1
CONVEYOR:15	UNLOAD_COMPLETE_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02C3
CONVEYOR:15	UNLOAD_COMPLETE_ACK_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05E1
CONVEYOR:15	UNLOAD_COMPLETE_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05E3
CONVEYOR:15	UNLOAD_REQUEST_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=05E5
CONVEYOR:15	UNLOAD_REQUEST_ACK_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02C9
CONVEYOR:15	WAIT_IN	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02C5
CONVEYOR:15	WAIT_OUT	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=02C6
CONVEYOR:2	DIRECTION_MODE	IN_OUT	String	T	DEVICE_TYPE=W,ADDRESS_NO=0301,LENGTH=1
CONVEYOR:2	IN_READY_02	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0127
CONVEYOR:2	LOAD_COMPLETE_01	IN_OUT	Boolean	T	DEVICE_TYPE=B,ADDRESS_NO=0122
